track_id,name,artist,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRVASFK128F93112D4,Hold On To Your Friends,Morrissey,"alternative, indie, singer_songwriter, 80s, british, 90s, britpop",Rock,1997,244653,0.236,0.619,11,-7.97,1,0.0292,0.0187,0.0499,0.198,0.379,85.919,4
TRUQWQQ128F425A98D,Colour My World,Chicago,"classic_rock, 80s, piano, 70s",Pop,2013,181786,0.516,0.399,5,-10.81,1,0.0304,0.919,0.209,0.134,0.163,157.816,3
TRPEJFC128F1468C59,It's Only Natural,Crowded House,"rock, pop, 80s, acoustic, pop_rock",Rock,1996,212560,0.747,0.621,10,-9.184,1,0.0274,0.165,0.0,0.141,0.846,116.257,4
TRAWYLQ128EF35E225,Pulling Mussels (From The Shell),Squeeze,"rock, pop, 80s, new_wave",Rock,1996,241000,0.61,0.799,0,-8.578,1,0.0449,0.0292,0.0,0.104,0.873,141.591,4
TRCUIYH128F42925F3,Love Plus One,Haircut 100,"80s, new_wave",Rock,2011,212680,0.795,0.704,0,-8.557,1,0.0453,0.0212,0.339,0.102,0.926,136.91,4
TRNQSYC128F422E064,Eazy-Duz-It,Eazy-E,"80s, rap, hip_hop",Rap,2007,258866,0.817,0.647,7,-5.847,1,0.304,0.062,0.0,0.163,0.627,90.829,4
TRECPDK128E0791375,Mind Terrorist,Public Enemy,"80s, rap, hip_hop",Rap,2013,81333,0.782,0.494,0,-17.25,0,0.131,0.0226,4.39e-05,0.11,0.615,100.609,4
TRFOVGQ128F426A943,You Give Good Love,Whitney Houston,"pop, female_vocalists, 80s, soul, rnb",RnB,1985,277240,0.559,0.365,5,-13.654,1,0.0332,0.686,0.0,0.0771,0.534,74.802,4
TRYVCKD128F425BDD9,Jingling,The Cool Kids,"80s, rap, hip_hop",Rap,2008,167546,0.84,0.689,7,-5.631,1,0.403,0.0116,4.05e-05,0.338,0.677,167.906,4
TRNXLMY128F42A3FF2,Runaway Boys,Stray Cats,80s,Rock,2009,179426,0.377,0.8,11,-11.335,1,0.0376,0.0908,0.00032,0.295,0.607,178.377,4
TRIQCXV128F42AE415,Lonely Is The Night,Billy Squier,"rock, classic_rock, 80s",Rock,2010,282000,0.403,0.672,9,-11.299,1,0.0395,0.383,1.65e-05,0.204,0.705,85.15,4
TRCYGVG12903CDA4C4,I'll Sleep When I'm Dead,Bon Jovi,"rock, hard_rock, 80s",Rock,2010,281533,0.653,0.959,5,-2.651,1,0.037,0.0216,0.00161,0.0745,0.819,124.311,4
TRMOUJF128F145FE55,Baby Jane,Rod Stewart,"rock, pop, 80s, 70s, pop_rock",Rock,2001,291826,0.5,0.485,2,-11.617,0,0.0299,0.00562,0.498,0.3,0.334,117.981,4
TRLPXXR128F932E83A,Sex Bomb,Tom Jones,"pop, 80s, male_vocalists, oldies",Punk,2011,234520,0.757,0.781,6,-12.389,1,0.0561,0.0162,7.2e-06,0.0774,0.963,122.962,4
TRSSCNF128F146DD2A,Shrinking Universe,Muse,"rock, alternative_rock, progressive_rock, british, britpop",Rock,2002,186520,0.308,0.825,9,-5.275,0,0.0521,0.00809,2.82e-05,0.28,0.232,122.652,4
TRLLKPH128F145F675,Annihilation,A Perfect Circle,"rock, alternative_rock, progressive_rock, cover",Rap,2004,133933,0.611,0.633,7,-11.987,1,0.0828,0.567,0.158,0.282,0.547,127.65,3
TRXCRJP128F92F8732,Can't Take My Eyes Off You,Muse,"rock, alternative_rock, progressive_rock, british, love, cover",RnB,2002,211120,0.357,0.678,0,-5.388,1,0.041,0.0371,0.0195,0.217,0.281,126.733,4
TRFUKTT128F429B026,Quarantined,At the Drive-In,"progressive_rock, emo, post_hardcore",Rock,2000,325200,0.241,0.887,4,-4.387,0,0.0931,0.0406,0.0169,0.326,0.389,141.065,4
TRZQHRW128F146A5E3,Breña,A Perfect Circle,"alternative_rock, progressive_rock, beautiful",Rock,2013,264466,0.609,0.523,6,-7.795,1,0.032,0.000789,0.17,0.111,0.135,119.915,4
TRIOSHO128F146DD33,Hyper Chondriac Music,Muse,"rock, alternative, alternative_rock, progressive_rock, british, beautiful",Rock,2001,329866,0.312,0.48,2,-8.744,0,0.0363,0.0142,0.424,0.188,0.122,135.84,4
TREUREL128F4267DCF,Let's Have A War,A Perfect Circle,"alternative_rock, progressive_rock, industrial, progressive_metal, american, 00s, cover",Rock,2013,208146,0.522,0.911,6,-7.617,0,0.0539,0.00286,0.373,0.31,0.358,154.855,4
TRHBGXU128F9310DB3,Punchdrunk Lovesick Singalong,Radiohead,"rock, alternative, alternative_rock, progressive_rock, british, 90s, love, britpop, mellow",Rock,1994,280226,0.294,0.362,0,-12.606,1,0.027,0.285,0.146,0.091,0.134,90.344,4
TRBNJSN128F1471834,Start The Machine,Angels & Airwaves,"rock, alternative, alternative_rock, progressive_rock, punk_rock, emo, mellow",Rock,2006,250920,0.557,0.855,11,-4.567,1,0.0381,0.000391,0.00187,0.0821,0.343,150.071,4
TROOMIS128F427AAE9,Prodigal,Porcupine Tree,progressive_rock,Rock,2002,332666,0.439,0.817,7,-5.071,1,0.0322,0.00311,0.238,0.261,0.387,155.284,4
TRMKYAH12903CCB964,Fuck U,Archive,"electronic, alternative, progressive_rock, trip_hop",Rock,2004,311986,0.581,0.772,9,-5.868,0,0.0364,0.0922,2.29e-06,0.321,0.185,100.024,4
TRAEWOL128F92D86EA,You Make Me Feel,Archive,"electronic, progressive_rock, trip_hop",Pop,2019,245379,0.365,0.597,5,-4.908,0,0.0319,0.147,0.12,0.391,0.0714,83.89,4
TRUAYBF128E0780DA8,Bigger Stronger,Coldplay,"rock, alternative, alternative_rock, progressive_rock, britpop",Rock,1999,289133,0.271,0.698,7,-5.933,1,0.039,0.00181,0.637,0.0738,0.231,75.74,4
TRDEKUL128F428254F,The Crowing,Coheed and Cambria,"rock, progressive_rock, progressive_metal, emo",Rock,2003,395653,0.302,0.919,2,-4.719,1,0.183,0.00463,6.94e-06,0.128,0.499,172.946,4
TRNUEKA128F9323399,Pearly,Radiohead,"rock, alternative, alternative_rock, progressive_rock, 90s, post_rock, idm, britpop",Rock,1997,213133,0.366,0.758,9,-9.094,0,0.0418,5.03e-05,0.106,0.124,0.334,116.895,4
TRMZBMQ128F42AF0A5,The Lying Lies & Dirty Secrets of Miss Erica Court,Coheed and Cambria,"progressive_rock, emo",Rock,2005,197293,0.63,0.938,8,-5.848,1,0.0961,0.0235,0.0,0.117,0.893,168.001,4
TRBKPQA128F42972B0,You Burn First,Alexisonfire,"progressive_rock, hardcore, emo, post_hardcore, screamo",Rock,2012,182820,0.497,0.746,2,-9.337,1,0.0667,0.226,0.0306,0.0944,0.178,116.357,4
TRFMWRL128F42AD8EC,Mother May I,Coheed and Cambria,"progressive_rock, emo",Rock,2005,271933,0.647,0.931,11,-5.379,1,0.07,0.0374,0.0,0.145,0.831,147.961,4
TRJPSPY128F42AD8E2,Once Upon Your Dead Body,Coheed and Cambria,"rock, progressive_rock, emo",Rock,2005,199320,0.622,0.902,8,-5.696,0,0.0937,0.0806,3.03e-06,0.528,0.496,139.881,4
TRNREQP128F425E4FB,The Running Free,Coheed and Cambria,"rock, progressive_rock, 00s",Rock,2007,252946,0.476,0.948,11,-4.343,0,0.117,0.0183,0.0,0.11,0.623,169.974,4
TRLJXUO128F4266679,Wasted Days,Cloud Nothings,"progressive_rock, post_hardcore, noise",Pop,2012,534120,0.195,0.942,8,-6.107,1,0.0929,0.00123,0.0788,0.1,0.383,170.024,4
TROOEFP128F14AA639,Those Nights,Skillet,"rock, alternative_rock, progressive_rock",Electronic,2006,226506,0.365,0.951,0,-3.34,1,0.079,0.023,0.0,0.147,0.455,174.096,4
TRBZLOG12903CB78FD,I Belong To You [+Mon Coeur S'Ouvre A Ta Voix],Muse,"rock, alternative_rock, progressive_rock, soundtrack, blues, male_vocalists, beautiful, french",Rock,2009,338813,0.481,0.603,2,-6.59,1,0.028,0.166,0.0321,0.109,0.213,105.974,4
TRLJBGU128F9301DCF,The Undertaker,Puscifer,"progressive_rock, industrial, 00s",Reggae,2007,239960,0.434,0.869,8,-6.053,0,0.057,2.04e-05,0.0458,0.333,0.418,140.942,3
TRQNYYJ128F9310ED5,Polyethylene (Parts 1 & 2),Radiohead,"rock, alternative_rock, progressive_rock, acoustic, grunge",Rock,1998,262666,0.194,0.424,2,-9.018,1,0.0336,0.00042,0.000823,0.33,0.253,149.958,4
TROUOYL12903CDDF57,Blackfield,Blackfield,progressive_rock,Rock,2009,288440,0.466,0.652,11,-10.031,0,0.0303,0.00314,0.173,0.939,0.121,164.081,4
TRLNJFL128F424E01B,From Now On,Supertramp,"rock, classic_rock, progressive_rock, 70s, pop_rock",Country,1977,378893,0.53,0.676,7,-6.647,0,0.0335,0.219,0.000128,0.329,0.208,121.395,4
TRRGEEZ128F146C71E,Where We Start,David Gilmour,"rock, progressive_rock",Rock,2006,406000,0.589,0.177,11,-15.353,0,0.0318,0.9,0.106,0.0781,0.0752,118.796,3
TRCQVML128F932E4C3,Tears,Rush,"progressive_rock, progressive_metal, 70s",RnB,1976,210466,0.406,0.217,9,-13.693,0,0.0281,0.863,0.00261,0.124,0.0445,80.544,4
TRACAEQ128F425CE21,Regression,Dream Theater,"progressive_rock, progressive_metal",Rock,1999,126666,0.563,0.164,9,-18.995,1,0.448,0.679,0.0,0.169,0.449,110.203,3
TRUXVLN128F422F823,Prostitute,Guns N' Roses,"rock, hard_rock, progressive_rock",Rock,2008,375786,0.507,0.779,6,-9.692,0,0.0539,0.0507,0.000501,0.386,0.197,107.25,4
TRQILZX128F42A4CDC,Rockaria!,Electric Light Orchestra,"rock, classic_rock, progressive_rock, 70s",Rock,2012,192826,0.182,0.877,2,-4.82,1,0.0737,0.00842,0.0,0.686,0.544,78.537,4
TRXZXGB128F4259F96,Forgotten Hopes,Anathema,"progressive_rock, progressive_metal, doom_metal",Rock,1999,230440,0.505,0.556,4,-9.135,0,0.0304,0.0955,0.0458,0.0964,0.0546,137.981,4
TRLHRKB128F4270DAE,Shesmovedon,Porcupine Tree,"progressive_rock, progressive_metal, psychedelic_rock",Rock,2010,314400,0.552,0.604,4,-9.648,0,0.0292,0.00671,0.0479,0.468,0.378,142.011,4
TRSQIQK128F423F04E,Pneuma,Tool,"progressive_rock, progressive_metal, american",Rock,2019,713191,0.415,0.53,9,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.174,1
TRCNMIU128F14582F3,Lady Day,Lou Reed,"rock, classic_rock, progressive_rock, 70s",Jazz,2000,218400,0.349,0.609,7,-10.252,0,0.0284,0.338,0.00105,0.336,0.577,101.705,4
TRKAZRI128F931FF5A,Cotopaxi,The Mars Volta,"progressive_rock, acoustic, psychedelic_rock",Rock,2009,218546,0.241,0.977,2,-6.006,0,0.369,0.00378,0.000214,0.241,0.152,160.025,1
TRLVUWG128EF34A0F3,Baudelaire,...And You Will Know Us by the Trail of Dead,"rock, indie, progressive_rock, post_rock",Rock,2002,216440,0.251,0.985,7,-2.881,1,0.147,0.000344,0.00633,0.782,0.378,162.926,4
TROHQMK128F147393D,Yours Is No Disgrace,Yes,"progressive_rock, 70s",Rock,2014,663480,0.343,0.69,9,-9.505,1,0.0759,0.0326,0.0013,0.811,0.388,135.129,4
TRCPMZS128F427D5EF,Roll Over Beethoven,Electric Light Orchestra,"rock, classic_rock, progressive_rock, 70s, cover",Rock,1997,274026,0.371,0.898,2,-8.895,1,0.26,0.0566,0.0012,0.0944,0.71,175.211,4
TRVZFJS128F148B2D2,Same Ol' Road,dredg,progressive_rock,Rock,2002,314853,0.595,0.62,7,-10.655,0,0.036,0.0465,0.00862,0.123,0.29,97.894,4
TRPDLNU128F92F3EB8,He Is,Ghost,"rock, progressive_rock, piano, psychedelic_rock",Electronic,2016,253173,0.496,0.725,7,-5.433,1,0.0284,0.00248,0.00748,0.0895,0.244,100.089,4
TRIEJES128F426714A,The Ballad of Bill Hubbard,Roger Waters,"rock, progressive_rock, psychedelic, psychedelic_rock, guitar",Rock,1992,259600,0.278,0.104,7,-27.458,0,0.0589,0.77,0.658,0.594,0.0891,83.801,3
TRCRDVM128E07939CE,See-Saw,Pink Floyd,"rock, classic_rock, progressive_rock, psychedelic, 60s, psychedelic_rock",Rock,1968,276973,0.165,0.337,0,-11.804,1,0.0308,0.293,0.00478,0.131,0.188,83.463,3
TRQQMXK128F932A086,Conceiving You,Riverside,"progressive_rock, progressive_metal, polish",Rock,2013,221773,0.39,0.613,2,-8.517,0,0.0347,0.0449,0.00343,0.165,0.148,148.027,3
TRDSWGL128F92F8F4E,Finally Free,Dream Theater,"progressive_rock, progressive_metal",Rock,1999,719773,0.312,0.73,8,-7.336,0,0.117,0.135,0.000463,0.767,0.225,165.767,4
TRUHFEA128F429380C,Finding My Way,Rush,"rock, hard_rock, progressive_rock, progressive_metal, 70s",Rock,2006,307053,0.321,0.807,2,-7.881,1,0.0431,0.0545,0.0851,0.14,0.495,140.926,4
TRZVJNM128F42AD8FF,The Willing Well IV: The Final Cut,Coheed and Cambria,progressive_rock,Rock,2005,460173,0.356,0.8,3,-5.853,0,0.047,0.0357,0.000305,0.0783,0.0589,129.213,3
TRUIEBY128F422AE2C,Burn the Remembrance,Katatonia,"progressive_rock, progressive_metal, doom_metal, gothic_metal, swedish",Metal,2003,325440,0.525,0.854,0,-9.166,0,0.0313,6.14e-05,0.128,0.0998,0.283,110.061,4
TRMKOHY128F42923E3,Bastille Day,Rush,"progressive_rock, 70s",Electronic,1990,278973,0.39,0.669,7,-12.444,1,0.0439,0.363,0.00277,0.715,0.789,99.614,4
TRSFCXR128F42344A9,Dance Of The Manatee,Fair to Midland,"rock, alternative_rock, progressive_rock, progressive_metal",Rock,2007,251280,0.488,0.889,5,-5.05,0,0.0505,0.00185,0.0,0.279,0.679,107.051,4
TRGJJBE128F148C429,Ride My See-Saw,The Moody Blues,"classic_rock, progressive_rock, 60s, psychedelic_rock",Rock,1974,212573,0.331,0.743,5,-10.368,1,0.0321,0.025,0.866,0.502,0.945,156.705,4
TRQCCRU128F426205C,Wucan,Black Mountain,"rock, indie, progressive_rock, psychedelic, psychedelic_rock, guitar",Rock,2008,362960,0.524,0.613,1,-10.025,1,0.0256,0.0135,0.653,0.086,0.443,102.399,4
TRSRNIZ128F42999C7,Whitesnake,Late of the Pier,"rock, indie, indie_rock, progressive_rock, electro",Rock,2008,182546,0.246,0.939,2,-4.584,1,0.354,0.0386,0.0303,0.132,0.207,171.622,4
TRTMPIS128E078186A,Here Comes the Flood,Peter Gabriel,"rock, progressive_rock, piano, 70s",Rock,2003,272986,0.47,0.0358,1,-19.058,0,0.0531,0.932,1.08e-06,0.098,0.128,59.785,4
TRJKHIM128F4284B83,Shroud of False,Anathema,"progressive_rock, progressive_metal, doom_metal",Metal,1998,96746,0.6,0.257,7,-12.815,0,0.0448,0.31,0.347,0.118,0.172,123.134,4
TRWKJFP12903CDB1B4,Loose Heart,Riverside,"progressive_rock, progressive_metal, polish",Rock,2004,290520,0.267,0.805,7,-5.886,0,0.0512,0.00513,0.00316,0.112,0.332,153.853,4
TRSBDBD128F425E4A0,Harmonium,Anathema,"progressive_rock, progressive_metal, doom_metal",Rock,2003,327813,0.364,0.518,1,-10.356,1,0.0354,0.0715,0.0138,0.0923,0.0353,126.041,4
TRGDRWD12903CD9EFC,Spitshine,dredg,"alternative_rock, progressive_rock",Metal,2005,214280,0.461,0.882,11,-4.601,1,0.0371,0.00206,2e-05,0.143,0.211,96.057,4
TRVEUAT12903CE8025,Noise,Archive,"electronic, progressive_rock, trip_hop",Rock,2005,402000,0.297,0.946,4,-7.676,0,0.0689,0.186,0.0153,0.658,0.331,133.451,3
TRTPSNI128F92C1F71,Mesmerise,Temples,"rock, progressive_rock, psychedelic, psychedelic_rock",Rock,2013,223470,0.383,0.733,6,-7.506,0,0.0342,0.000214,0.000245,0.194,0.532,136.063,4
TRKQOXB128F92E54C7,The Hound (of Blood and Rank),Coheed and Cambria,"progressive_rock, emo",Rock,2007,278413,0.593,0.918,4,-4.691,0,0.0918,0.0537,0.0,0.112,0.413,138.012,4
TRLQDAV12903CF23C8,99,Toto,"rock, pop, classic_rock, 80s, progressive_rock, pop_rock",Metal,1995,312640,0.483,0.441,10,-14.912,0,0.0321,0.197,0.00342,0.105,0.357,88.653,4
TRYWGFU12903CDB1BA,In Two Minds,Riverside,"progressive_rock, progressive_metal, polish",Rock,2004,278466,0.175,0.562,4,-7.194,0,0.0315,0.0457,0.079,0.142,0.346,81.605,4
TREJSLJ128F9351DE0,Tom Waits,The Fall of Troy,"experimental, progressive_rock, hardcore, post_hardcore, screamo",Rock,2005,183373,0.26,0.96,11,-5.762,0,0.126,0.00211,0.0221,0.135,0.306,111.418,3
TRCRJZG128F9345AFB,Open Mind,Blackfield,progressive_rock,Reggae,2004,230533,0.415,0.287,2,-9.913,1,0.0303,0.294,0.0192,0.0863,0.135,139.575,4
TRDCCNZ128EF33E9EB,Harakiri,Serj Tankian,"rock, alternative_rock, hard_rock, progressive_rock, male_vocalists",Rock,2012,259040,0.505,0.96,5,-2.607,0,0.0475,0.00435,0.0,0.0997,0.525,135.013,4
TRLHSWE128E07925F5,Seas Of Cheese,Primus,"rock, alternative, progressive_rock, heavy_metal, progressive_metal, funk",Rock,1991,42733,0.376,0.34,2,-19.672,1,0.537,0.463,0.0523,0.249,0.112,178.127,3
TRFNWSG128F426A0E1,Wealth,Katatonia,"progressive_rock, progressive_metal, doom_metal, gothic_metal, swedish",Rock,2007,288493,0.348,0.799,5,-7.941,0,0.04,8.55e-05,0.00521,0.914,0.167,111.438,3
TRXYGGH12903CF40DB,Nepenthe,Opeth,"progressive_rock, progressive_metal",Metal,2011,337213,0.511,0.254,9,-16.316,1,0.044,0.289,0.346,0.104,0.0761,114.966,4
TRAESON128F93237D1,Rascuache,At the Drive-In,"alternative_rock, progressive_rock, post_hardcore",Rock,1999,201066,0.479,0.659,4,-7.014,0,0.0637,0.0425,0.000427,0.273,0.37,112.249,4
TRXWCLQ12903CDB1A3,The Same River,Riverside,"progressive_rock, progressive_metal, polish",Rock,2004,721893,0.23,0.657,7,-6.695,0,0.0383,0.265,0.0871,0.394,0.133,95.507,4
TROKNJC128F42918B0,When We Escape,Minus the Bear,"indie, indie_rock, progressive_rock",Rock,2007,243706,0.422,0.828,6,-6.561,0,0.0277,0.00826,0.00507,0.158,0.523,97.648,4
TRVUFYF128F1491827,Force Ten,Rush,progressive_rock,Rock,2006,271626,0.426,0.934,2,-6.327,1,0.0862,0.0832,0.00128,0.0637,0.309,169.12,4
TRXUQHJ12903CF076C,The Last to Know,Faith No More,"rock, alternative_rock, progressive_rock, soul, progressive_metal, avant_garde",Rock,2000,268693,0.307,0.88,9,-8.395,1,0.0398,2.11e-05,0.016,0.129,0.296,127.326,4
TRMYXLU128F4259F8F,Pulled Under at 2000 Metres a Second,Anathema,"progressive_rock, heavy_metal, progressive_metal, doom_metal",Metal,2011,323106,0.249,0.841,8,-9.01,1,0.122,0.000117,0.761,0.0824,0.0979,81.687,4
TRLYZMV12903CB7B8A,Fat Man,Jethro Tull,"classic_rock, progressive_rock, 70s, 60s",Reggae,2003,170560,0.568,0.72,5,-10.477,1,0.0357,0.256,9.1e-05,0.0372,0.935,131.522,4
TRSBDSR128F93069CA,Steel That Sleeps the Eye,Baroness,"progressive_rock, progressive_metal",Metal,2009,158160,0.483,0.461,0,-18.027,0,0.0386,0.528,3.04e-05,0.326,0.247,109.676,4
TROSILF128F92E22C9,In Every Dream Home a Heartache,Roxy Music,"rock, progressive_rock, new_wave, 70s",Rock,2003,379000,0.232,0.468,1,-9.488,1,0.0429,0.0305,0.16,0.768,0.148,135.395,4
TRUJROV128F42B3290,Wild West Hero,Electric Light Orchestra,"rock, classic_rock, progressive_rock, 70s",Rock,1997,280240,0.273,0.352,7,-9.922,1,0.0281,0.012,0.00249,0.183,0.173,75.677,4
TRRDIKW128F148B2D3,Sanzen,dredg,"alternative, progressive_rock",Rock,2002,274333,0.297,0.641,3,-8.168,1,0.0442,0.00225,0.000198,0.565,0.19,143.608,3
TRTYUNE128F4259F4A,Temporary Peace,Anathema,"progressive_rock, progressive_metal, doom_metal",Rock,2008,310173,0.183,0.491,0,-10.003,0,0.0397,0.509,0.346,0.941,0.0406,160.064,4
TRTGPJW128EF34A100,Days Of Being Wild,...And You Will Know Us by the Trail of Dead,"rock, indie_rock, progressive_rock",Rock,2002,207066,0.234,0.96,4,-3.475,1,0.0495,2.17e-05,0.0268,0.794,0.255,103.012,4
TRIRUHX128F92D5DC7,Trans-Atlantic Drawl,Radiohead,"rock, alternative, alternative_rock, progressive_rock, post_punk",Rock,2001,181866,0.162,0.593,6,-5.248,0,0.053,0.221,0.936,0.373,0.0322,140.7,3
TRDZPAD128F423A65E,World to Come,Gojira,"metal, progressive_rock, death_metal, progressive_metal, melodic_death_metal, french",Metal,2005,412893,0.13,0.848,9,-2.866,1,0.0526,1.27e-05,0.0121,0.267,0.073,83.938,4
TRXLLOK128F4250A87,Pi,Kate Bush,"alternative, pop, female_vocalists, singer_songwriter, progressive_rock",Pop,2005,369706,0.644,0.373,7,-17.493,1,0.0272,0.792,0.887,0.107,0.691,100.114,3
TRRHPST12903D12B74,Who Are You?,Black Sabbath,"hard_rock, progressive_rock, heavy_metal, psychedelic, 70s, doom_metal",Rock,1973,250991,0.235,0.24,7,-14.118,1,0.0313,0.0998,0.000505,0.153,0.159,106.506,4
TRTCOIA128F9323819,A Devil Among The Tailors,At the Drive-In,"rock, indie, experimental, progressive_rock, hardcore, post_punk, post_hardcore",Rock,1998,192840,0.356,0.843,0,-7.173,1,0.0696,0.0103,0.0218,0.145,0.424,150.298,4
TRJBFTI128F148B2DC,Of The Room,dredg,progressive_rock,Rock,2002,224560,0.347,0.639,9,-6.624,0,0.0394,0.000213,1.23e-05,0.322,0.365,107.898,3
TRFEMHR128F9329C5E,The Longest Year,Katatonia,"progressive_rock, progressive_metal, doom_metal, gothic_metal, swedish",Metal,2009,279760,0.517,0.62,0,-7.54,0,0.026,0.00151,0.13,0.327,0.339,100.021,4
TRFSCNV128F42ADE12,Feelin' Satisfied,Boston,"rock, classic_rock, progressive_rock, 70s",Rock,1997,251080,0.472,0.843,4,-7.096,1,0.0404,0.0295,2.63e-05,0.357,0.758,132.064,4
TRBHLFJ12903D059BF,Hold Your Head Up,Argent,"classic_rock, progressive_rock, 70s",Rock,2003,376773,0.466,0.715,7,-7.058,1,0.03,0.114,0.0693,0.302,0.473,89.212,4
TRUZGHF128F14895B6,Anna Lee,Dream Theater,"progressive_rock, progressive_metal",Rock,1997,352560,0.505,0.52,9,-7.1,0,0.0262,0.0305,0.0,0.2,0.0974,129.296,4
TRGQPYP128F9323754,Schaffino,At the Drive-In,"rock, progressive_rock, post_rock, post_punk, emo, post_hardcore",Rock,1996,168960,0.346,0.97,9,-6.018,1,0.0746,0.0114,0.191,0.182,0.324,96.575,4
TRNOYMC128F429570C,Party Smasher,The Dillinger Escape Plan,"experimental, progressive_rock, hardcore, metalcore, progressive_metal, grindcore",Metal,2007,116933,0.369,0.988,9,-2.052,1,0.242,0.00188,0.000543,0.331,0.243,122.39,4
TREBGQA128E0791E51,Wooden Nickels,Eels,"alternative, indie, progressive_rock, soundtrack",Rock,2000,172093,0.608,0.26,7,-13.42,1,0.0323,0.86,0.000441,0.126,0.391,120.041,4
TRFNSOU128F9329C61,Idle Blood,Katatonia,"progressive_rock, progressive_metal, doom_metal, gothic_metal, swedish",Metal,2009,262333,0.408,0.65,10,-8.158,1,0.0295,7.62e-05,0.00363,0.0868,0.18,130.123,4
TRQCNJR12903D01C0F,Day Three: Pain,Ayreon,"progressive_rock, progressive_metal, symphonic_metal",Metal,2004,298293,0.276,0.466,11,-10.622,1,0.0322,0.139,8.68e-06,0.234,0.191,100.057,4
TRMOTJA128E078199F,N.Y.,Doves,"rock, indie, alternative_rock, indie_rock, progressive_rock, british, new_wave, britpop",Rock,2012,345946,0.13,0.772,9,-5.818,1,0.0515,0.00266,0.306,0.0818,0.0816,60.725,4
TRSMXXG128F930C2F3,Eve Of Seduction,Symphony X,"progressive_rock, progressive_metal, power_metal, symphonic_metal",Metal,2007,304213,0.387,0.95,6,-4.637,0,0.0851,0.000469,0.0,0.045,0.219,141.963,4
TRVPVHJ128F932A476,Chasing After Deer,Midlake,"indie, progressive_rock",Rock,2006,162360,0.536,0.217,2,-15.069,1,0.0314,0.86,0.0,0.237,0.354,127.003,4
TRIUCQB128F4250147,I Grieve,Peter Gabriel,"rock, progressive_rock, soundtrack",Rock,1998,492266,0.692,0.16,0,-16.339,1,0.0318,0.753,0.38,0.103,0.334,118.212,4
TRSJJTP128F42914AE,Favourite Friend,Snow Patrol,"rock, indie, indie_rock, progressive_rock, japanese, emo, britpop",Rock,1998,165933,0.538,0.846,4,-8.963,1,0.0327,0.0476,0.664,0.291,0.292,122.307,4
TRFTTJB128F4241C84,The Ego's Last Stand,The Flaming Lips,"experimental, progressive_rock, psychedelic, psychedelic_rock",Rock,2006,339986,0.437,0.532,5,-6.604,1,0.0541,0.268,0.482,0.08,0.247,140.226,4
TRNGTWN128F42740BA,Four Little Diamonds,Electric Light Orchestra,"rock, classic_rock, 80s, progressive_rock",Rock,2002,245893,0.615,0.868,5,-6.971,1,0.0316,0.00656,0.000183,0.428,0.634,123.379,4
TRFNMWZ128F42648B9,Steam,Peter Gabriel,"rock, pop, progressive_rock",Country,2003,362826,0.701,0.886,3,-4.94,0,0.0824,0.114,0.000181,0.133,0.673,108.513,4
TRIMGTY128F428F5A3,Thin Air,Anathema,progressive_rock,Rock,2010,359680,0.442,0.754,11,-8.56,0,0.0302,0.000992,0.0267,0.339,0.124,139.002,3
TRUGONE128F930F360,Humanoid,Chevelle,"alternative_rock, hard_rock, progressive_rock, hardcore, punk_rock, progressive_metal, nu_metal",Rock,2007,238973,0.523,0.965,6,-3.96,1,0.0787,0.000263,0.000221,0.113,0.319,144.785,3
TRXSRJG128F42918AC,White Mystery,Minus the Bear,"indie_rock, progressive_rock, male_vocalists",Rock,2014,279320,0.487,0.727,9,-6.761,0,0.0338,0.134,0.619,0.171,0.925,132.962,4
TRPQNMQ128F14AADAE,The Ark,Dr. Dog,"indie, indie_rock, progressive_rock, blues, psychedelic, psychedelic_rock, blues_rock",Rock,2008,217866,0.701,0.624,2,-6.64,0,0.0454,0.525,0.086,0.0791,0.659,136.139,4
TRAWBOB128E0782497,L'Amour Looks Something Like You,Kate Bush,"rock, alternative, female_vocalists, singer_songwriter, progressive_rock, 70s",Rock,1978,148640,0.534,0.31,7,-11.711,0,0.0288,0.441,1.8e-05,0.305,0.294,133.547,4
TRDDYQJ128E0792604,Welcome To This World,Primus,"rock, alternative, progressive_rock, psychedelic, japanese, progressive_metal, funk, psychedelic_rock",Rock,1993,220733,0.385,0.877,6,-7.984,1,0.0663,0.117,0.163,0.163,0.594,165.686,4
TROXVBQ128E0788948,Saturnine,The Gathering,"alternative, female_vocalists, progressive_rock, progressive_metal, doom_metal, gothic_metal, gothic",Rock,2007,264026,0.121,0.902,9,-7.66,0,0.106,0.00309,1.65e-06,0.79,0.173,178.032,4
TRIOGJQ128F4256AF9,Soup,Can,"experimental, progressive_rock, psychedelic, german, 70s, psychedelic_rock",Rock,1994,168880,0.179,0.595,2,-12.603,1,0.119,0.00129,0.139,0.204,0.137,181.456,4
